FULL_DATE,DAY,MONTH,YEAR,DAY_OF_YEAR,WEEK_OF_YEAR,WEEKDAY,IS_WEEKEND,QUARTER,IS_MONTH_START,IS_MONTH_END,IS_YEAR_START,IS_YEAR_END,IS_CAN_HOLIDAY,CAN_HOLIDAY_NAME,IS_US_HOLIDAY,US_HOLIDAY_NAME,DATE_PK
2017-09-01,1,9,2017,244,35,5,False,3,True,False,False,False,False,,False,,20170901
2017-09-02,2,9,2017,245,35,6,True,3,False,False,False,False,False,,False,,20170902
2017-09-03,3,9,2017,246,35,7,True,3,False,False,False,False,False,,False,,20170903
2017-09-04,4,9,2017,247,36,1,False,3,False,False,False,False,True,Labour Day,True,Labor Day,20170904
2017-09-05,5,9,2017,248,36,2,False,3,False,False,False,False,False,,False,,20170905
2017-09-06,6,9,2017,249,36,3,False,3,False,False,False,False,False,,False,,20170906
2017-09-07,7,9,2017,250,36,4,False,3,False,False,False,False,False,,False,,20170907
2017-09-08,8,9,2017,251,36,5,False,3,False,False,False,False,False,,False,,20170908
2017-09-09,9,9,2017,252,36,6,True,3,False,False,False,False,False,,False,,20170909
2017-09-10,10,9,2017,253,36,7,True,3,False,False,False,False,False,,False,,20170910
2017-09-11,11,9,2017,254,37,1,False,3,False,False,False,False,False,,False,,20170911
2017-09-12,12,9,2017,255,37,2,False,3,False,False,False,False,False,,False,,20170912
2017-09-13,13,9,2017,256,37,3,False,3,False,False,False,False,False,,False,,20170913
2017-09-14,14,9,2017,257,37,4,False,3,False,False,False,False,False,,False,,20170914
2017-09-15,15,9,2017,258,37,5,False,3,False,False,False,False,False,,False,,20170915
2017-09-16,16,9,2017,259,37,6,True,3,False,False,False,False,False,,False,,20170916
2017-09-17,17,9,2017,260,37,7,True,3,False,False,False,False,False,,False,,20170917
2017-09-18,18,9,2017,261,38,1,False,3,False,False,False,False,False,,False,,20170918
2017-09-19,19,9,2017,262,38,2,False,3,False,False,False,False,False,,False,,20170919
2017-09-20,20,9,2017,263,38,3,False,3,False,False,False,False,False,,False,,20170920
2017-09-21,21,9,2017,264,38,4,False,3,False,False,False,False,False,,False,,20170921
2017-09-22,22,9,2017,265,38,5,False,3,False,False,False,False,False,,False,,20170922
2017-09-23,23,9,2017,266,38,6,True,3,False,False,False,False,False,,False,,20170923
2017-09-24,24,9,2017,267,38,7,True,3,False,False,False,False,False,,False,,20170924
2017-09-25,25,9,2017,268,39,1,False,3,False,False,False,False,False,,False,,20170925
2017-09-26,26,9,2017,269,39,2,False,3,False,False,False,False,False,,False,,20170926
2017-09-27,27,9,2017,270,39,3,False,3,False,False,False,False,False,,False,,20170927
2017-09-28,28,9,2017,271,39,4,False,3,False,False,False,False,False,,False,,20170928
2017-09-29,29,9,2017,272,39,5,False,3,False,False,False,False,False,,False,,20170929
2017-09-30,30,9,2017,273,39,6,True,3,False,True,False,False,False,,False,,20170930
2017-10-01,1,10,2017,274,39,7,True,4,True,False,False,False,False,,False,,20171001
2017-10-02,2,10,2017,275,40,1,False,4,False,False,False,False,False,,False,,20171002
2017-10-03,3,10,2017,276,40,2,False,4,False,False,False,False,False,,False,,20171003
2017-10-04,4,10,2017,277,40,3,False,4,False,False,False,False,False,,False,,20171004
2017-10-05,5,10,2017,278,40,4,False,4,False,False,False,False,False,,False,,20171005
2017-10-06,6,10,2017,279,40,5,False,4,False,False,False,False,False,,False,,20171006
2017-10-07,7,10,2017,280,40,6,True,4,False,False,False,False,False,,False,,20171007
2017-10-08,8,10,2017,281,40,7,True,4,False,False,False,False,False,,False,,20171008
2017-10-09,9,10,2017,282,41,1,False,4,False,False,False,False,True,Thanksgiving,True,Columbus Day,20171009
2017-10-10,10,10,2017,283,41,2,False,4,False,False,False,False,False,,False,,20171010
2017-10-11,11,10,2017,284,41,3,False,4,False,False,False,False,False,,False,,20171011
2017-10-12,12,10,2017,285,41,4,False,4,False,False,False,False,False,,False,,20171012
2017-10-13,13,10,2017,286,41,5,False,4,False,False,False,False,False,,False,,20171013
2017-10-14,14,10,2017,287,41,6,True,4,False,False,False,False,False,,False,,20171014
2017-10-15,15,10,2017,288,41,7,True,4,False,False,False,False,False,,False,,20171015
2017-10-16,16,10,2017,289,42,1,False,4,False,False,False,False,False,,False,,20171016
2017-10-17,17,10,2017,290,42,2,False,4,False,False,False,False,False,,False,,20171017
2017-10-18,18,10,2017,291,42,3,False,4,False,False,False,False,False,,False,,20171018
2017-10-19,19,10,2017,292,42,4,False,4,False,False,False,False,False,,False,,20171019
2017-10-20,20,10,2017,293,42,5,False,4,False,False,False,False,False,,False,,20171020
2017-10-21,21,10,2017,294,42,6,True,4,False,False,False,False,False,,False,,20171021
2017-10-22,22,10,2017,295,42,7,True,4,False,False,False,False,False,,False,,20171022
2017-10-23,23,10,2017,296,43,1,False,4,False,False,False,False,False,,False,,20171023
2017-10-24,24,10,2017,297,43,2,False,4,False,False,False,False,False,,False,,20171024
2017-10-25,25,10,2017,298,43,3,False,4,False,False,False,False,False,,False,,20171025
2017-10-26,26,10,2017,299,43,4,False,4,False,False,False,False,False,,False,,20171026
2017-10-27,27,10,2017,300,43,5,False,4,False,False,False,False,False,,False,,20171027
2017-10-28,28,10,2017,301,43,6,True,4,False,False,False,False,False,,False,,20171028
2017-10-29,29,10,2017,302,43,7,True,4,False,False,False,False,False,,False,,20171029
2017-10-30,30,10,2017,303,44,1,False,4,False,False,False,False,False,,False,,20171030
2017-10-31,31,10,2017,304,44,2,False,4,False,True,False,False,False,,False,,20171031
2017-11-01,1,11,2017,305,44,3,False,4,True,False,False,False,False,,False,,20171101
2017-11-02,2,11,2017,306,44,4,False,4,False,False,False,False,False,,False,,20171102
2017-11-03,3,11,2017,307,44,5,False,4,False,False,False,False,False,,False,,20171103
2017-11-04,4,11,2017,308,44,6,True,4,False,False,False,False,False,,False,,20171104
2017-11-05,5,11,2017,309,44,7,True,4,False,False,False,False,False,,False,,20171105
2017-11-06,6,11,2017,310,45,1,False,4,False,False,False,False,False,,False,,20171106
2017-11-07,7,11,2017,311,45,2,False,4,False,False,False,False,False,,False,,20171107
2017-11-08,8,11,2017,312,45,3,False,4,False,False,False,False,False,,False,,20171108
2017-11-09,9,11,2017,313,45,4,False,4,False,False,False,False,False,,False,,20171109
2017-11-10,10,11,2017,314,45,5,False,4,False,False,False,False,False,,True,Veterans Day (Observed),20171110
2017-11-11,11,11,2017,315,45,6,True,4,False,False,False,False,False,,True,Veterans Day,20171111
2017-11-12,12,11,2017,316,45,7,True,4,False,False,False,False,False,,False,,20171112
2017-11-13,13,11,2017,317,46,1,False,4,False,False,False,False,False,,False,,20171113
2017-11-14,14,11,2017,318,46,2,False,4,False,False,False,False,False,,False,,20171114
2017-11-15,15,11,2017,319,46,3,False,4,False,False,False,False,False,,False,,20171115
2017-11-16,16,11,2017,320,46,4,False,4,False,False,False,False,False,,False,,20171116
2017-11-17,17,11,2017,321,46,5,False,4,False,False,False,False,False,,False,,20171117
2017-11-18,18,11,2017,322,46,6,True,4,False,False,False,False,False,,False,,20171118
2017-11-19,19,11,2017,323,46,7,True,4,False,False,False,False,False,,False,,20171119
2017-11-20,20,11,2017,324,47,1,False,4,False,False,False,False,False,,False,,20171120
2017-11-21,21,11,2017,325,47,2,False,4,False,False,False,False,False,,False,,20171121
2017-11-22,22,11,2017,326,47,3,False,4,False,False,False,False,False,,False,,20171122
2017-11-23,23,11,2017,327,47,4,False,4,False,False,False,False,False,,True,Thanksgiving,20171123
2017-11-24,24,11,2017,328,47,5,False,4,False,False,False,False,False,,False,,20171124
2017-11-25,25,11,2017,329,47,6,True,4,False,False,False,False,False,,False,,20171125
2017-11-26,26,11,2017,330,47,7,True,4,False,False,False,False,False,,False,,20171126
2017-11-27,27,11,2017,331,48,1,False,4,False,False,False,False,False,,False,,20171127
2017-11-28,28,11,2017,332,48,2,False,4,False,False,False,False,False,,False,,20171128
2017-11-29,29,11,2017,333,48,3,False,4,False,False,False,False,False,,False,,20171129
2017-11-30,30,11,2017,334,48,4,False,4,False,True,False,False,False,,False,,20171130
2017-12-01,1,12,2017,335,48,5,False,4,True,False,False,False,False,,False,,20171201
2017-12-02,2,12,2017,336,48,6,True,4,False,False,False,False,False,,False,,20171202
2017-12-03,3,12,2017,337,48,7,True,4,False,False,False,False,False,,False,,20171203
2017-12-04,4,12,2017,338,49,1,False,4,False,False,False,False,False,,False,,20171204
2017-12-05,5,12,2017,339,49,2,False,4,False,False,False,False,False,,False,,20171205
2017-12-06,6,12,2017,340,49,3,False,4,False,False,False,False,False,,False,,20171206
2017-12-07,7,12,2017,341,49,4,False,4,False,False,False,False,False,,False,,20171207
2017-12-08,8,12,2017,342,49,5,False,4,False,False,False,False,False,,False,,20171208
2017-12-09,9,12,2017,343,49,6,True,4,False,False,False,False,False,,False,,20171209
2017-12-10,10,12,2017,344,49,7,True,4,False,False,False,False,False,,False,,20171210
2017-12-11,11,12,2017,345,50,1,False,4,False,False,False,False,False,,False,,20171211
2017-12-12,12,12,2017,346,50,2,False,4,False,False,False,False,False,,False,,20171212
2017-12-13,13,12,2017,347,50,3,False,4,False,False,False,False,False,,False,,20171213
2017-12-14,14,12,2017,348,50,4,False,4,False,False,False,False,False,,False,,20171214
2017-12-15,15,12,2017,349,50,5,False,4,False,False,False,False,False,,False,,20171215
2017-12-16,16,12,2017,350,50,6,True,4,False,False,False,False,False,,False,,20171216
2017-12-17,17,12,2017,351,50,7,True,4,False,False,False,False,False,,False,,20171217
2017-12-18,18,12,2017,352,51,1,False,4,False,False,False,False,False,,False,,20171218
2017-12-19,19,12,2017,353,51,2,False,4,False,False,False,False,False,,False,,20171219
2017-12-20,20,12,2017,354,51,3,False,4,False,False,False,False,False,,False,,20171220
2017-12-21,21,12,2017,355,51,4,False,4,False,False,False,False,False,,False,,20171221
2017-12-22,22,12,2017,356,51,5,False,4,False,False,False,False,False,,False,,20171222
2017-12-23,23,12,2017,357,51,6,True,4,False,False,False,False,False,,False,,20171223
2017-12-24,24,12,2017,358,51,7,True,4,False,False,False,False,False,,False,,20171224
2017-12-25,25,12,2017,359,52,1,False,4,False,False,False,False,True,Christmas Day,True,Christmas Day,20171225
2017-12-26,26,12,2017,360,52,2,False,4,False,False,False,False,True,Boxing Day,False,,20171226
2017-12-27,27,12,2017,361,52,3,False,4,False,False,False,False,False,,False,,20171227
2017-12-28,28,12,2017,362,52,4,False,4,False,False,False,False,False,,False,,20171228
2017-12-29,29,12,2017,363,52,5,False,4,False,False,False,False,False,,False,,20171229
2017-12-30,30,12,2017,364,52,6,True,4,False,False,False,False,False,,False,,20171230
2017-12-31,31,12,2017,365,52,7,True,4,False,True,False,True,False,,False,,20171231
2018-01-01,1,1,2018,1,1,1,False,1,True,False,True,False,True,New Year's Day,True,New Year's Day,20180101
2018-01-02,2,1,2018,2,1,2,False,1,False,False,False,False,False,,False,,20180102
2018-01-03,3,1,2018,3,1,3,False,1,False,False,False,False,False,,False,,20180103
2018-01-04,4,1,2018,4,1,4,False,1,False,False,False,False,False,,False,,20180104
2018-01-05,5,1,2018,5,1,5,False,1,False,False,False,False,False,,False,,20180105
2018-01-06,6,1,2018,6,1,6,True,1,False,False,False,False,False,,False,,20180106
2018-01-07,7,1,2018,7,1,7,True,1,False,False,False,False,False,,False,,20180107
2018-01-08,8,1,2018,8,2,1,False,1,False,False,False,False,False,,False,,20180108
2018-01-09,9,1,2018,9,2,2,False,1,False,False,False,False,False,,False,,20180109
2018-01-10,10,1,2018,10,2,3,False,1,False,False,False,False,False,,False,,20180110
2018-01-11,11,1,2018,11,2,4,False,1,False,False,False,False,False,,False,,20180111
2018-01-12,12,1,2018,12,2,5,False,1,False,False,False,False,False,,False,,20180112
2018-01-13,13,1,2018,13,2,6,True,1,False,False,False,False,False,,False,,20180113
2018-01-14,14,1,2018,14,2,7,True,1,False,False,False,False,False,,False,,20180114
2018-01-15,15,1,2018,15,3,1,False,1,False,False,False,False,False,,True,"Martin Luther King, Jr. Day",20180115
2018-01-16,16,1,2018,16,3,2,False,1,False,False,False,False,False,,False,,20180116
2018-01-17,17,1,2018,17,3,3,False,1,False,False,False,False,False,,False,,20180117
2018-01-18,18,1,2018,18,3,4,False,1,False,False,False,False,False,,False,,20180118
2018-01-19,19,1,2018,19,3,5,False,1,False,False,False,False,False,,False,,20180119
2018-01-20,20,1,2018,20,3,6,True,1,False,False,False,False,False,,False,,20180120
2018-01-21,21,1,2018,21,3,7,True,1,False,False,False,False,False,,False,,20180121
2018-01-22,22,1,2018,22,4,1,False,1,False,False,False,False,False,,False,,20180122
2018-01-23,23,1,2018,23,4,2,False,1,False,False,False,False,False,,False,,20180123
2018-01-24,24,1,2018,24,4,3,False,1,False,False,False,False,False,,False,,20180124
2018-01-25,25,1,2018,25,4,4,False,1,False,False,False,False,False,,False,,20180125
2018-01-26,26,1,2018,26,4,5,False,1,False,False,False,False,False,,False,,20180126
2018-01-27,27,1,2018,27,4,6,True,1,False,False,False,False,False,,False,,20180127
2018-01-28,28,1,2018,28,4,7,True,1,False,False,False,False,False,,False,,20180128
2018-01-29,29,1,2018,29,5,1,False,1,False,False,False,False,False,,False,,20180129
2018-01-30,30,1,2018,30,5,2,False,1,False,False,False,False,False,,False,,20180130
2018-01-31,31,1,2018,31,5,3,False,1,False,True,False,False,False,,False,,20180131
2018-02-01,1,2,2018,32,5,4,False,1,True,False,False,False,False,,False,,20180201
2018-02-02,2,2,2018,33,5,5,False,1,False,False,False,False,False,,False,,20180202
2018-02-03,3,2,2018,34,5,6,True,1,False,False,False,False,False,,False,,20180203
2018-02-04,4,2,2018,35,5,7,True,1,False,False,False,False,False,,False,,20180204
2018-02-05,5,2,2018,36,6,1,False,1,False,False,False,False,False,,False,,20180205
2018-02-06,6,2,2018,37,6,2,False,1,False,False,False,False,False,,False,,20180206
2018-02-07,7,2,2018,38,6,3,False,1,False,False,False,False,False,,False,,20180207
2018-02-08,8,2,2018,39,6,4,False,1,False,False,False,False,False,,False,,20180208
2018-02-09,9,2,2018,40,6,5,False,1,False,False,False,False,False,,False,,20180209
2018-02-10,10,2,2018,41,6,6,True,1,False,False,False,False,False,,False,,20180210
2018-02-11,11,2,2018,42,6,7,True,1,False,False,False,False,False,,False,,20180211
2018-02-12,12,2,2018,43,7,1,False,1,False,False,False,False,False,,False,,20180212
2018-02-13,13,2,2018,44,7,2,False,1,False,False,False,False,False,,False,,20180213
2018-02-14,14,2,2018,45,7,3,False,1,False,False,False,False,False,,False,,20180214
2018-02-15,15,2,2018,46,7,4,False,1,False,False,False,False,False,,False,,20180215
2018-02-16,16,2,2018,47,7,5,False,1,False,False,False,False,False,,False,,20180216
2018-02-17,17,2,2018,48,7,6,True,1,False,False,False,False,False,,False,,20180217
2018-02-18,18,2,2018,49,7,7,True,1,False,False,False,False,False,,False,,20180218
2018-02-19,19,2,2018,50,8,1,False,1,False,False,False,False,True,Family Day,True,Washington's Birthday,20180219
2018-02-20,20,2,2018,51,8,2,False,1,False,False,False,False,False,,False,,20180220
2018-02-21,21,2,2018,52,8,3,False,1,False,False,False,False,False,,False,,20180221
2018-02-22,22,2,2018,53,8,4,False,1,False,False,False,False,False,,False,,20180222
2018-02-23,23,2,2018,54,8,5,False,1,False,False,False,False,False,,False,,20180223
2018-02-24,24,2,2018,55,8,6,True,1,False,False,False,False,False,,False,,20180224
2018-02-25,25,2,2018,56,8,7,True,1,False,False,False,False,False,,False,,20180225
2018-02-26,26,2,2018,57,9,1,False,1,False,False,False,False,False,,False,,20180226
2018-02-27,27,2,2018,58,9,2,False,1,False,False,False,False,False,,False,,20180227
2018-02-28,28,2,2018,59,9,3,False,1,False,True,False,False,False,,False,,20180228
2018-03-01,1,3,2018,60,9,4,False,1,True,False,False,False,False,,False,,20180301
2018-03-02,2,3,2018,61,9,5,False,1,False,False,False,False,False,,False,,20180302
2018-03-03,3,3,2018,62,9,6,True,1,False,False,False,False,False,,False,,20180303
2018-03-04,4,3,2018,63,9,7,True,1,False,False,False,False,False,,False,,20180304
2018-03-05,5,3,2018,64,10,1,False,1,False,False,False,False,False,,False,,20180305
2018-03-06,6,3,2018,65,10,2,False,1,False,False,False,False,False,,False,,20180306
2018-03-07,7,3,2018,66,10,3,False,1,False,False,False,False,False,,False,,20180307
2018-03-08,8,3,2018,67,10,4,False,1,False,False,False,False,False,,False,,20180308
2018-03-09,9,3,2018,68,10,5,False,1,False,False,False,False,False,,False,,20180309
2018-03-10,10,3,2018,69,10,6,True,1,False,False,False,False,False,,False,,20180310
2018-03-11,11,3,2018,70,10,7,True,1,False,False,False,False,False,,False,,20180311
2018-03-12,12,3,2018,71,11,1,False,1,False,False,False,False,False,,False,,20180312
2018-03-13,13,3,2018,72,11,2,False,1,False,False,False,False,False,,False,,20180313
2018-03-14,14,3,2018,73,11,3,False,1,False,False,False,False,False,,False,,20180314
2018-03-15,15,3,2018,74,11,4,False,1,False,False,False,False,False,,False,,20180315
2018-03-16,16,3,2018,75,11,5,False,1,False,False,False,False,False,,False,,20180316
2018-03-17,17,3,2018,76,11,6,True,1,False,False,False,False,False,,False,,20180317
2018-03-18,18,3,2018,77,11,7,True,1,False,False,False,False,False,,False,,20180318
2018-03-19,19,3,2018,78,12,1,False,1,False,False,False,False,False,,False,,20180319
2018-03-20,20,3,2018,79,12,2,False,1,False,False,False,False,False,,False,,20180320
2018-03-21,21,3,2018,80,12,3,False,1,False,False,False,False,False,,False,,20180321
2018-03-22,22,3,2018,81,12,4,False,1,False,False,False,False,False,,False,,20180322
2018-03-23,23,3,2018,82,12,5,False,1,False,False,False,False,False,,False,,20180323
2018-03-24,24,3,2018,83,12,6,True,1,False,False,False,False,False,,False,,20180324
2018-03-25,25,3,2018,84,12,7,True,1,False,False,False,False,False,,False,,20180325
2018-03-26,26,3,2018,85,13,1,False,1,False,False,False,False,False,,False,,20180326
2018-03-27,27,3,2018,86,13,2,False,1,False,False,False,False,False,,False,,20180327
2018-03-28,28,3,2018,87,13,3,False,1,False,False,False,False,False,,False,,20180328
2018-03-29,29,3,2018,88,13,4,False,1,False,False,False,False,False,,False,,20180329
2018-03-30,30,3,2018,89,13,5,False,1,False,False,False,False,True,Good Friday,False,,20180330
2018-03-31,31,3,2018,90,13,6,True,1,False,True,False,False,False,,False,,20180331
2018-04-01,1,4,2018,91,13,7,True,2,True,False,False,False,False,,False,,20180401
2018-04-02,2,4,2018,92,14,1,False,2,False,False,False,False,False,,False,,20180402
2018-04-03,3,4,2018,93,14,2,False,2,False,False,False,False,False,,False,,20180403
2018-04-04,4,4,2018,94,14,3,False,2,False,False,False,False,False,,False,,20180404
2018-04-05,5,4,2018,95,14,4,False,2,False,False,False,False,False,,False,,20180405
2018-04-06,6,4,2018,96,14,5,False,2,False,False,False,False,False,,False,,20180406
2018-04-07,7,4,2018,97,14,6,True,2,False,False,False,False,False,,False,,20180407
2018-04-08,8,4,2018,98,14,7,True,2,False,False,False,False,False,,False,,20180408
2018-04-09,9,4,2018,99,15,1,False,2,False,False,False,False,False,,False,,20180409
2018-04-10,10,4,2018,100,15,2,False,2,False,False,False,False,False,,False,,20180410
2018-04-11,11,4,2018,101,15,3,False,2,False,False,False,False,False,,False,,20180411
2018-04-12,12,4,2018,102,15,4,False,2,False,False,False,False,False,,False,,20180412
2018-04-13,13,4,2018,103,15,5,False,2,False,False,False,False,False,,False,,20180413
2018-04-14,14,4,2018,104,15,6,True,2,False,False,False,False,False,,False,,20180414
2018-04-15,15,4,2018,105,15,7,True,2,False,False,False,False,False,,False,,20180415
2018-04-16,16,4,2018,106,16,1,False,2,False,False,False,False,False,,False,,20180416
2018-04-17,17,4,2018,107,16,2,False,2,False,False,False,False,False,,False,,20180417
2018-04-18,18,4,2018,108,16,3,False,2,False,False,False,False,False,,False,,20180418
2018-04-19,19,4,2018,109,16,4,False,2,False,False,False,False,False,,False,,20180419
2018-04-20,20,4,2018,110,16,5,False,2,False,False,False,False,False,,False,,20180420
2018-04-21,21,4,2018,111,16,6,True,2,False,False,False,False,False,,False,,20180421
2018-04-22,22,4,2018,112,16,7,True,2,False,False,False,False,False,,False,,20180422
2018-04-23,23,4,2018,113,17,1,False,2,False,False,False,False,False,,False,,20180423
2018-04-24,24,4,2018,114,17,2,False,2,False,False,False,False,False,,False,,20180424
2018-04-25,25,4,2018,115,17,3,False,2,False,False,False,False,False,,False,,20180425
2018-04-26,26,4,2018,116,17,4,False,2,False,False,False,False,False,,False,,20180426
2018-04-27,27,4,2018,117,17,5,False,2,False,False,False,False,False,,False,,20180427
2018-04-28,28,4,2018,118,17,6,True,2,False,False,False,False,False,,False,,20180428
2018-04-29,29,4,2018,119,17,7,True,2,False,False,False,False,False,,False,,20180429
2018-04-30,30,4,2018,120,18,1,False,2,False,True,False,False,False,,False,,20180430
2018-05-01,1,5,2018,121,18,2,False,2,True,False,False,False,False,,False,,20180501
2018-05-02,2,5,2018,122,18,3,False,2,False,False,False,False,False,,False,,20180502
2018-05-03,3,5,2018,123,18,4,False,2,False,False,False,False,False,,False,,20180503
2018-05-04,4,5,2018,124,18,5,False,2,False,False,False,False,False,,False,,20180504
2018-05-05,5,5,2018,125,18,6,True,2,False,False,False,False,False,,False,,20180505
2018-05-06,6,5,2018,126,18,7,True,2,False,False,False,False,False,,False,,20180506
2018-05-07,7,5,2018,127,19,1,False,2,False,False,False,False,False,,False,,20180507
2018-05-08,8,5,2018,128,19,2,False,2,False,False,False,False,False,,False,,20180508
2018-05-09,9,5,2018,129,19,3,False,2,False,False,False,False,False,,False,,20180509
2018-05-10,10,5,2018,130,19,4,False,2,False,False,False,False,False,,False,,20180510
2018-05-11,11,5,2018,131,19,5,False,2,False,False,False,False,False,,False,,20180511
2018-05-12,12,5,2018,132,19,6,True,2,False,False,False,False,False,,False,,20180512
2018-05-13,13,5,2018,133,19,7,True,2,False,False,False,False,False,,False,,20180513
2018-05-14,14,5,2018,134,20,1,False,2,False,False,False,False,False,,False,,20180514
2018-05-15,15,5,2018,135,20,2,False,2,False,False,False,False,False,,False,,20180515
2018-05-16,16,5,2018,136,20,3,False,2,False,False,False,False,False,,False,,20180516
2018-05-17,17,5,2018,137,20,4,False,2,False,False,False,False,False,,False,,20180517
2018-05-18,18,5,2018,138,20,5,False,2,False,False,False,False,False,,False,,20180518
2018-05-19,19,5,2018,139,20,6,True,2,False,False,False,False,False,,False,,20180519
2018-05-20,20,5,2018,140,20,7,True,2,False,False,False,False,False,,False,,20180520
2018-05-21,21,5,2018,141,21,1,False,2,False,False,False,False,True,Victoria Day,False,,20180521
2018-05-22,22,5,2018,142,21,2,False,2,False,False,False,False,False,,False,,20180522
2018-05-23,23,5,2018,143,21,3,False,2,False,False,False,False,False,,False,,20180523
2018-05-24,24,5,2018,144,21,4,False,2,False,False,False,False,False,,False,,20180524
2018-05-25,25,5,2018,145,21,5,False,2,False,False,False,False,False,,False,,20180525
2018-05-26,26,5,2018,146,21,6,True,2,False,False,False,False,False,,False,,20180526
2018-05-27,27,5,2018,147,21,7,True,2,False,False,False,False,False,,False,,20180527
2018-05-28,28,5,2018,148,22,1,False,2,False,False,False,False,False,,True,Memorial Day,20180528
2018-05-29,29,5,2018,149,22,2,False,2,False,False,False,False,False,,False,,20180529
2018-05-30,30,5,2018,150,22,3,False,2,False,False,False,False,False,,False,,20180530
2018-05-31,31,5,2018,151,22,4,False,2,False,True,False,False,False,,False,,20180531
2018-06-01,1,6,2018,152,22,5,False,2,True,False,False,False,False,,False,,20180601
2018-06-02,2,6,2018,153,22,6,True,2,False,False,False,False,False,,False,,20180602
2018-06-03,3,6,2018,154,22,7,True,2,False,False,False,False,False,,False,,20180603
2018-06-04,4,6,2018,155,23,1,False,2,False,False,False,False,False,,False,,20180604
2018-06-05,5,6,2018,156,23,2,False,2,False,False,False,False,False,,False,,20180605
2018-06-06,6,6,2018,157,23,3,False,2,False,False,False,False,False,,False,,20180606
2018-06-07,7,6,2018,158,23,4,False,2,False,False,False,False,False,,False,,20180607
2018-06-08,8,6,2018,159,23,5,False,2,False,False,False,False,False,,False,,20180608
2018-06-09,9,6,2018,160,23,6,True,2,False,False,False,False,False,,False,,20180609
2018-06-10,10,6,2018,161,23,7,True,2,False,False,False,False,False,,False,,20180610
2018-06-11,11,6,2018,162,24,1,False,2,False,False,False,False,False,,False,,20180611
2018-06-12,12,6,2018,163,24,2,False,2,False,False,False,False,False,,False,,20180612
2018-06-13,13,6,2018,164,24,3,False,2,False,False,False,False,False,,False,,20180613
2018-06-14,14,6,2018,165,24,4,False,2,False,False,False,False,False,,False,,20180614
2018-06-15,15,6,2018,166,24,5,False,2,False,False,False,False,False,,False,,20180615
2018-06-16,16,6,2018,167,24,6,True,2,False,False,False,False,False,,False,,20180616
2018-06-17,17,6,2018,168,24,7,True,2,False,False,False,False,False,,False,,20180617
2018-06-18,18,6,2018,169,25,1,False,2,False,False,False,False,False,,False,,20180618
2018-06-19,19,6,2018,170,25,2,False,2,False,False,False,False,False,,False,,20180619
2018-06-20,20,6,2018,171,25,3,False,2,False,False,False,False,False,,False,,20180620
2018-06-21,21,6,2018,172,25,4,False,2,False,False,False,False,False,,False,,20180621
2018-06-22,22,6,2018,173,25,5,False,2,False,False,False,False,False,,False,,20180622
2018-06-23,23,6,2018,174,25,6,True,2,False,False,False,False,False,,False,,20180623
2018-06-24,24,6,2018,175,25,7,True,2,False,False,False,False,False,,False,,20180624
2018-06-25,25,6,2018,176,26,1,False,2,False,False,False,False,False,,False,,20180625
2018-06-26,26,6,2018,177,26,2,False,2,False,False,False,False,False,,False,,20180626
2018-06-27,27,6,2018,178,26,3,False,2,False,False,False,False,False,,False,,20180627
2018-06-28,28,6,2018,179,26,4,False,2,False,False,False,False,False,,False,,20180628
2018-06-29,29,6,2018,180,26,5,False,2,False,False,False,False,False,,False,,20180629
2018-06-30,30,6,2018,181,26,6,True,2,False,True,False,False,False,,False,,20180630
2018-07-01,1,7,2018,182,26,7,True,3,True,False,False,False,True,Canada Day,False,,20180701
2018-07-02,2,7,2018,183,27,1,False,3,False,False,False,False,True,Canada Day (Observed),False,,20180702
2018-07-03,3,7,2018,184,27,2,False,3,False,False,False,False,False,,False,,20180703
2018-07-04,4,7,2018,185,27,3,False,3,False,False,False,False,False,,True,Independence Day,20180704
2018-07-05,5,7,2018,186,27,4,False,3,False,False,False,False,False,,False,,20180705
2018-07-06,6,7,2018,187,27,5,False,3,False,False,False,False,False,,False,,20180706
2018-07-07,7,7,2018,188,27,6,True,3,False,False,False,False,False,,False,,20180707
2018-07-08,8,7,2018,189,27,7,True,3,False,False,False,False,False,,False,,20180708
2018-07-09,9,7,2018,190,28,1,False,3,False,False,False,False,False,,False,,20180709
2018-07-10,10,7,2018,191,28,2,False,3,False,False,False,False,False,,False,,20180710
2018-07-11,11,7,2018,192,28,3,False,3,False,False,False,False,False,,False,,20180711
2018-07-12,12,7,2018,193,28,4,False,3,False,False,False,False,False,,False,,20180712
2018-07-13,13,7,2018,194,28,5,False,3,False,False,False,False,False,,False,,20180713
2018-07-14,14,7,2018,195,28,6,True,3,False,False,False,False,False,,False,,20180714
2018-07-15,15,7,2018,196,28,7,True,3,False,False,False,False,False,,False,,20180715
2018-07-16,16,7,2018,197,29,1,False,3,False,False,False,False,False,,False,,20180716
2018-07-17,17,7,2018,198,29,2,False,3,False,False,False,False,False,,False,,20180717
2018-07-18,18,7,2018,199,29,3,False,3,False,False,False,False,False,,False,,20180718
2018-07-19,19,7,2018,200,29,4,False,3,False,False,False,False,False,,False,,20180719
2018-07-20,20,7,2018,201,29,5,False,3,False,False,False,False,False,,False,,20180720
2018-07-21,21,7,2018,202,29,6,True,3,False,False,False,False,False,,False,,20180721
2018-07-22,22,7,2018,203,29,7,True,3,False,False,False,False,False,,False,,20180722
